"id_experiment","id_parameter","nr_algorithm_iteration","nr_function_iteration","nr_task","vl_total_execution_time","vl_inter_task_execution_time","vl_intra_task_execution_time_full_func","vl_intra_task_execution_time_device_func","vl_communication_time_1","vl_communication_time_2","vl_additional_time_1","vl_additional_time_2","dt_processing"
"1138","62","7","0","430",NULL,NULL,"0.3124063099622726","0.1334054107666015","0.1061817281879484","0.0728191710077226","0","0","2023-12-17 19:14:50.104994"
"1139","62","7","0","335",NULL,NULL,"0.2993022110424935","0.1324850921630859","0.0940408748574554","0.0727762440219521","0","0","2023-12-17 19:14:51.015647"
"1140","62","7","0","343",NULL,NULL,"0.2847435863316059","0.1180107498168945","0.094089409802109","0.0726434267126023","0","0","2023-12-17 19:14:51.385293"
"1141","62","7","0","479",NULL,NULL,"0.3000113676330074","0.1294832916259765","0.096328301995527","0.0741997740115039","0","0","2023-12-17 19:14:53.172642"
"1142","62","7","0","455",NULL,NULL,"0.300186955705285","0.1284548187255859","0.0987744592130184","0.0729576777666807","0","0","2023-12-17 19:14:53.173264"
"1143","62","7","0","375",NULL,NULL,"0.3110319868475198","0.1097823333740234","0.1154469433240592","0.0858027101494371","0","0","2023-12-17 19:14:57.338949"
"1144","62","7","0","366",NULL,NULL,"0.3504772671312093","0.1603125762939453","0.113073069602251","0.077091621235013","0","0","2023-12-17 19:14:59.354635"
"1145","62","7","0","471",NULL,NULL,"0.309885382771492","0.1366717071533203","0.1003421638160944","0.0728715118020773","0","0","2023-12-17 19:14:59.705844"
"1146","62","7","0","382",NULL,NULL,"0.3304127506911753","0.153580093383789","0.1020604483783245","0.0747722089290618","0","0","2023-12-17 19:14:59.727291"
"1147","62","7","0","510",NULL,NULL,"0.3224857311057857","0.1353716430664062","0.1122323680319823","0.0748817200073972","0","0","2023-12-17 19:14:59.746021"
"1148","62","7","0","503",NULL,NULL,"0.3352338091009296","0.1472432250976562","0.1126026450074277","0.0753879389958456","0","0","2023-12-17 19:14:59.774009"
"1149","62","7","0","495",NULL,NULL,"0.3220301798670553","0.1449564208984375","0.1025552789797075","0.0745184799889102","0","0","2023-12-17 19:15:01.454493"
"1150","62","7","0","422",NULL,NULL,"0.3271296980082988","0.1454618225097656","0.1061463616788387","0.0755215138196945","0","0","2023-12-17 19:15:00.02044"
"1151","62","7","0","399",NULL,NULL,"0.3420597361675463","0.1591135101318359","0.1051560679916292","0.0777901580440811","0","0","2023-12-17 19:15:00.779118"
"1152","62","7","0","487",NULL,NULL,"0.3356061870092526","0.1582643890380859","0.1036671309848316","0.073674666986335","0","0","2023-12-17 19:15:02.303339"
"1153","62","7","0","439",NULL,NULL,"0.3280378308445215","0.1541160278320312","0.1000419538468122","0.073879849165678","0","0","2023-12-17 19:15:01.730297"
"1154","62","7","0","263",NULL,NULL,"0.3378371725082397","0.1579271087646484","0.1025109067559242","0.077399156987667","0","0","2023-12-17 19:15:01.031993"
"1155","62","7","0","431",NULL,NULL,"0.332180333327502","0.154587646484375","0.1039936067536473","0.0735990800894796","0","0","2023-12-17 19:15:02.843734"
"1156","62","7","0","462",NULL,NULL,"0.3437781516611575","0.1590728607177734","0.1067505106329917","0.0779547803103923","0","0","2023-12-17 19:15:03.588083"
"1157","62","7","0","359",NULL,NULL,"0.3394206253672018","0.1581728363037109","0.1085121070500463","0.0727356820134446","0","0","2023-12-17 19:15:06.530199"
"1158","62","7","0","278",NULL,NULL,"0.3279315247386694","0.1439423370361328","0.1102568786591291","0.0737323090434074","0","0","2023-12-17 19:15:09.602975"
"1159","62","7","0","406",NULL,NULL,"0.3493383321911096","0.1572132110595703","0.1148691549897193","0.0772559661418199","0","0","2023-12-17 19:15:09.655577"
"9380","59","3","0",NULL,NULL,"245.2691609399626",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 11:00:30.792156"
"1160","62","7","0","271",NULL,NULL,"0.3509912730455398","0.1561232299804687","0.1163749564439058","0.0784930866211652","0","0","2023-12-17 19:15:09.659141"
"1161","62","7","0","446",NULL,NULL,"0.3362378435581922","0.1584611511230468","0.1027180198580026","0.0750586725771427","0","0","2023-12-17 19:15:10.110993"
"1162","62","7","0","511",NULL,NULL,"0.3114423970137722","0.1251408309936523","0.1083508050069212","0.0779507610131986","0","0","2023-12-17 19:15:11.456131"
"1163","62","7","0","383",NULL,NULL,"0.3216906106919049","0.1426484222412109","0.1011818572878837","0.0778603311628103","0","0","2023-12-17 19:15:15.449462"
"1164","62","7","0","423",NULL,NULL,"0.3420597948282956","0.1512904968261718","0.1133789606392383","0.0773903373628854","0","0","2023-12-17 19:15:15.589172"
"1165","62","7","0","367",NULL,NULL,"0.3171746534407139","0.1441939239501953","0.0983079206198453","0.0746728088706731","0","0","2023-12-17 19:15:17.310992"
"1166","62","7","0","463",NULL,NULL,"0.3162710493206978","0.142414306640625","0.0975275877863168","0.0763291548937559","0","0","2023-12-17 19:15:20.81599"
"1167","62","7","0","447",NULL,NULL,"0.317902604131028","0.138392578125","0.1061614979989826","0.0733485280070453","0","0","2023-12-17 19:15:23.250338"
"1168","62","7","0","279",NULL,NULL,"0.2968382556289434","0.1249572448730468","0.0973805245012044","0.074500486254692","0","0","2023-12-17 19:15:25.519221"
"1169","62","7","0","407",NULL,NULL,"0.3127802987080067","0.1415728607177734","0.0983473029918968","0.0728601349983364","0","0","2023-12-17 19:15:25.556431"
"1170","63","15","0","256",NULL,NULL,"0.4802206339663826","0.4802206339663826","0","0","0","0","2023-12-17 19:15:40.639463"
"1171","63","15","0","32",NULL,NULL,"0.4793835841119289","0.4793835841119289","0","0","0","0","2023-12-17 19:15:41.030939"
"1172","63","15","0","112",NULL,NULL,"0.4779164232313633","0.4779164232313633","0","0","0","0","2023-12-17 19:15:41.369985"
"1173","63","15","0","16",NULL,NULL,"0.4773628134280443","0.4773628134280443","0","0","0","0","2023-12-17 19:15:41.667912"
"1174","63","15","0","0",NULL,NULL,"0.4687364120036363","0.4687364120036363","0","0","0","0","2023-12-17 19:15:41.795945"
"1175","63","15","0","624",NULL,NULL,"0.4866068325936794","0.4866068325936794","0","0","0","0","2023-12-17 19:15:41.256572"
"1176","63","15","0","304",NULL,NULL,"0.4769030049792491","0.4769030049792491","0","0","0","0","2023-12-17 19:15:43.143887"
"1177","63","15","0","288",NULL,NULL,"0.4891604200238362","0.4891604200238362","0","0","0","0","2023-12-17 19:15:43.156193"
"1178","63","15","0","768",NULL,NULL,"0.476976566016674","0.476976566016674","0","0","0","0","2023-12-17 19:15:43.465001"
"1179","63","15","0","96",NULL,NULL,"0.4907782506197691","0.4907782506197691","0","0","0","0","2023-12-17 19:15:44.16543"
"1180","63","15","0","272",NULL,NULL,"0.4876818850170821","0.4876818850170821","0","0","0","0","2023-12-17 19:15:43.154698"
"1181","63","15","0","848",NULL,NULL,"0.4770208508707583","0.4770208508707583","0","0","0","0","2023-12-17 19:15:43.465009"
"1182","63","15","0","1312",NULL,NULL,"0.4759102349635213","0.4759102349635213","0","0","0","0","2023-12-17 19:15:46.853807"
"1183","63","15","0","1280",NULL,NULL,"1.086646738986019","1.086646738986019","0","0","0","0","2023-12-17 19:15:47.464565"
"1184","63","15","0","560",NULL,NULL,"0.4755628649145365","0.4755628649145365","0","0","0","0","2023-12-17 19:15:46.771826"
"1185","63","15","0","80",NULL,NULL,"0.4751586653292179","0.4751586653292179","0","0","0","0","2023-12-17 19:15:47.378099"
"1186","63","15","0","800",NULL,NULL,"0.4780514691956341","0.4780514691956341","0","0","0","0","2023-12-17 19:15:44.712626"
"1187","63","15","0","880",NULL,NULL,"0.4869323470629751","0.4869323470629751","0","0","0","0","2023-12-17 19:15:43.474907"
"1188","63","15","0","1296",NULL,NULL,"1.0862709570210427","1.0862709570210427","0","0","0","0","2023-12-17 19:15:47.464199"
"1189","63","15","0","1856",NULL,NULL,"0.5496046689804643","0.5496046689804643","0","0","0","0","2023-12-17 19:15:47.455775"
"1190","63","15","0","544",NULL,NULL,"0.4735125452280044","0.4735125452280044","0","0","0","0","2023-12-17 19:15:46.769774"
"1191","63","15","0","1568",NULL,NULL,"0.5581016300129704","0.5581016300129704","0","0","0","0","2023-12-17 19:15:47.464092"
"1192","63","15","0","1584",NULL,NULL,"0.5568661929573864","0.5568661929573864","0","0","0","0","2023-12-17 19:15:47.462789"
"1193","63","15","0","1536",NULL,NULL,"0.5586491210269742","0.5586491210269742","0","0","0","0","2023-12-17 19:15:47.464629"
"1194","63","15","0","1648",NULL,NULL,"0.4817679559928365","0.4817679559928365","0","0","0","0","2023-12-17 19:15:52.89292"
"1195","63","15","0","1664",NULL,NULL,"0.4954071809770539","0.4954071809770539","0","0","0","0","2023-12-17 19:15:52.906564"
"1196","63","15","0","48",NULL,NULL,"0.4796149227768183","0.4796149227768183","0","0","0","0","2023-12-17 19:15:47.382487"
"1197","63","15","0","1328",NULL,NULL,"1.0758350710384548","1.0758350710384548","0","0","0","0","2023-12-17 19:15:47.453863"
"1198","63","15","0","1024",NULL,NULL,"0.4776920638978481","0.4776920638978481","0","0","0","0","2023-12-17 19:15:51.47372"
"1199","63","15","0","33",NULL,NULL,"0.4828782193362713","0.4828782193362713","0","0","0","0","2023-12-17 19:15:51.488441"
"1200","63","15","0","352",NULL,NULL,"0.4696399859967641","0.4696399859967641","0","0","0","0","2023-12-17 19:15:51.477822"
"1201","63","15","0","896",NULL,NULL,"0.4660548749379813","0.4660548749379813","0","0","0","0","2023-12-17 19:15:43.97085"
"1202","63","15","0","1088",NULL,NULL,"1.4584063421934843","1.4584063421934843","0","0","0","0","2023-12-17 19:15:52.454626"
"1203","63","15","0","1104",NULL,NULL,"0.908582640811801","0.908582640811801","0","0","0","0","2023-12-17 19:15:55.463024"
"1204","63","15","0","656",NULL,NULL,"0.4866552967578172","0.4866552967578172","0","0","0","0","2023-12-17 19:15:51.488644"
"1205","63","15","0","1840",NULL,NULL,"1.4653762500383891","1.4653762500383891","0","0","0","0","2023-12-17 19:15:52.463575"
"1206","63","15","0","960",NULL,NULL,"0.4701087581925094","0.4701087581925094","0","0","0","0","2023-12-17 19:15:54.102753"
"1207","63","15","0","944",NULL,NULL,"0.4795305510051548","0.4795305510051548","0","0","0","0","2023-12-17 19:15:59.479392"
"1208","63","15","0","816",NULL,NULL,"0.4791565937921405","0.4791565937921405","0","0","0","0","2023-12-17 19:15:53.748965"
"1209","63","15","0","849",NULL,NULL,"0.4755676710046828","0.4755676710046828","0","0","0","0","2023-12-17 19:15:59.475635"
"1210","63","15","0","784",NULL,NULL,"0.4794992161914706","0.4794992161914706","0","0","0","0","2023-12-17 19:15:52.512119"
"1211","63","15","0","864",NULL,NULL,"0.4782356638461351","0.4782356638461351","0","0","0","0","2023-12-17 19:15:53.748075"
"1212","63","15","0","832",NULL,NULL,"0.486696720123291","0.486696720123291","0","0","0","0","2023-12-17 19:15:53.756451"
"1213","63","15","0","912",NULL,NULL,"0.4760500499978661","0.4760500499978661","0","0","0","0","2023-12-17 19:15:53.745812"
"1214","63","15","0","976",NULL,NULL,"0.4800792359746992","0.4800792359746992","0","0","0","0","2023-12-17 19:15:59.480293"
"1215","63","15","0","992",NULL,NULL,"0.4892037492245435","0.4892037492245435","0","0","0","0","2023-12-17 19:15:59.489619"
"1216","63","15","0","881",NULL,NULL,"0.4854880669154227","0.4854880669154227","0","0","0","0","2023-12-17 19:15:59.485653"
"1217","63","15","0","928",NULL,NULL,"0.4797895308583975","0.4797895308583975","0","0","0","0","2023-12-17 19:15:59.480034"
"1218","63","15","0","1008",NULL,NULL,"0.4852631608955562","0.4852631608955562","0","0","0","0","2023-12-17 19:15:59.485258"
"1219","63","15","0","801",NULL,NULL,"0.4816162642091512","0.4816162642091512","0","0","0","0","2023-12-17 19:16:00.241651"
"1220","63","15","0","1616",NULL,NULL,"1.0470393259893171","1.0470393259893171","0","0","0","0","2023-12-17 19:15:53.458281"
"9381","59","3","0",NULL,NULL,"251.73414851503912",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 11:04:42.526795"
"1221","63","15","0","1344",NULL,NULL,"1.4777193879708648","1.4777193879708648","0","0","0","0","2023-12-17 19:15:52.463053"
"1222","63","15","0","1072",NULL,NULL,"1.0704633574932814","1.0704633574932814","0","0","0","0","2023-12-17 19:15:53.465428"
"1223","63","15","0","512",NULL,NULL,"0.4768457841128111","0.4768457841128111","0","0","0","0","2023-12-17 19:15:47.382254"
"1224","63","15","0","720",NULL,NULL,"0.4771804586052894","0.4771804586052894","0","0","0","0","2023-12-17 19:15:51.479496"
"1225","63","15","0","1792",NULL,NULL,"1.4666491060052067","1.4666491060052067","0","0","0","0","2023-12-17 19:15:52.464984"
"1226","63","15","0","1",NULL,NULL,"0.4864563383162021","0.4864563383162021","0","0","0","0","2023-12-17 19:15:53.747816"
"1227","63","15","0","64",NULL,NULL,"0.4783935602754354","0.4783935602754354","0","0","0","0","2023-12-17 19:15:47.381248"
"1228","63","15","0","384",NULL,NULL,"0.4682296860264614","0.4682296860264614","0","0","0","0","2023-12-17 19:15:53.889359"
"1229","63","15","0","368",NULL,NULL,"0.5323988359887153","0.5323988359887153","0","0","0","0","2023-12-17 19:15:51.540577"
"1230","63","15","0","769",NULL,NULL,"0.4699105629697442","0.4699105629697442","0","0","0","0","2023-12-17 19:16:01.090337"
"1231","63","15","0","1376",NULL,NULL,"0.4987152919638902","0.4987152919638902","0","0","0","0","2023-12-17 19:15:55.042827"
"1232","63","15","0","1808",NULL,NULL,"1.4569150710012764","1.4569150710012764","0","0","0","0","2023-12-17 19:15:52.455228"
"1233","63","15","0","160",NULL,NULL,"0.4740630630403757","0.4740630630403757","0","0","0","0","2023-12-17 19:15:53.767875"
"1234","63","15","0","1392",NULL,NULL,"1.4466077929828316","1.4466077929828316","0","0","0","0","2023-12-17 19:16:00.454262"
"1235","63","15","0","1040",NULL,NULL,"1.0700075533241034","1.0700075533241034","0","0","0","0","2023-12-17 19:15:53.465011"
"1236","63","15","0","688",NULL,NULL,"0.49490687251091","0.49490687251091","0","0","0","0","2023-12-17 19:15:51.496892"
"1237","63","15","0","1920",NULL,NULL,"0.7118508470011875","0.7118508470011875","0","0","0","0","2023-12-17 19:16:00.464033"
"1238","63","15","0","240",NULL,NULL,"0.4782542586326599","0.4782542586326599","0","0","0","0","2023-12-17 19:15:47.381113"
"1239","63","15","0","336",NULL,NULL,"0.4779461239813827","0.4779461239813827","0","0","0","0","2023-12-17 19:15:53.74687"
"1240","63","15","0","802",NULL,NULL,"0.4894427740946412","0.4894427740946412","0","0","0","0","2023-12-17 19:16:08.661155"
"1241","63","15","0","1632",NULL,NULL,"1.053690219996497","1.053690219996497","0","0","0","0","2023-12-17 19:15:53.464884"
"1242","63","15","0","640",NULL,NULL,"0.4875613767653703","0.4875613767653703","0","0","0","0","2023-12-17 19:15:51.489828"
"1243","63","15","0","608",NULL,NULL,"0.4856995735317468","0.4856995735317468","0","0","0","0","2023-12-17 19:15:46.781973"
"1244","63","15","0","176",NULL,NULL,"0.4753299988806247","0.4753299988806247","0","0","0","0","2023-12-17 19:15:53.736816"
"1245","63","15","0","448",NULL,NULL,"0.4777852560509927","0.4777852560509927","0","0","0","0","2023-12-17 19:16:05.215273"
"1246","63","15","0","464",NULL,NULL,"0.4869103189557791","0.4869103189557791","0","0","0","0","2023-12-17 19:16:05.224557"
"1247","63","15","0","897",NULL,NULL,"0.4800176741555333","0.4800176741555333","0","0","0","0","2023-12-17 19:16:08.651842"
"1248","63","15","0","1680",NULL,NULL,"1.4555455120280385","1.4555455120280385","0","0","0","0","2023-12-17 19:16:00.4632"
"1249","63","15","0","1600",NULL,NULL,"1.0549025280051865","1.0549025280051865","0","0","0","0","2023-12-17 19:15:53.466067"
"1250","63","15","0","1056",NULL,NULL,"0.8998986817896366","0.8998986817896366","0","0","0","0","2023-12-17 19:15:55.454404"
"1251","63","15","0","736",NULL,NULL,"0.4952463563531637","0.4952463563531637","0","0","0","0","2023-12-17 19:15:51.497327"
"1252","63","15","0","1872",NULL,NULL,"1.0706389769911766","1.0706389769911766","0","0","0","0","2023-12-17 19:15:53.45547"
"1253","63","15","0","224",NULL,NULL,"0.4701487924903631","0.4701487924903631","0","0","0","0","2023-12-17 19:15:53.964319"
"1254","63","15","0","273",NULL,NULL,"0.4870024030096829","0.4870024030096829","0","0","0","0","2023-12-17 19:16:05.224482"
"1255","63","15","0","1552",NULL,NULL,"1.0465397849911824","1.0465397849911824","0","0","0","0","2023-12-17 19:15:53.457823"
"1256","63","15","0","1665",NULL,NULL,"0.5067671880242415","0.5067671880242415","0","0","0","0","2023-12-17 19:16:11.894025"
"1257","63","15","0","704",NULL,NULL,"0.4869356397539377","0.4869356397539377","0","0","0","0","2023-12-17 19:15:51.488828"
"1258","63","15","0","576",NULL,NULL,"0.478319576010108","0.478319576010108","0","0","0","0","2023-12-17 19:15:51.480153"
"1259","63","15","0","1936",NULL,NULL,"0.7111676080385223","0.7111676080385223","0","0","0","0","2023-12-17 19:16:00.463546"
"1260","63","15","0","17",NULL,NULL,"0.4760814234614372","0.4760814234614372","0","0","0","0","2023-12-17 19:15:53.737407"
"1261","63","15","0","480",NULL,NULL,"0.4802327210200019","0.4802327210200019","0","0","0","0","2023-12-17 19:16:05.218028"
"1262","63","15","0","961",NULL,NULL,"0.4784238417632878","0.4784238417632878","0","0","0","0","2023-12-17 19:16:08.653072"
"1263","63","15","0","1329",NULL,NULL,"0.4800044999574311","0.4800044999574311","0","0","0","0","2023-12-17 19:16:11.853207"
"1264","63","15","0","1025",NULL,NULL,"0.4737823251634836","0.4737823251634836","0","0","0","0","2023-12-17 19:16:11.867256"
"1265","63","15","0","1152",NULL,NULL,"0.9214661736041307","0.9214661736041307","0","0","0","0","2023-12-17 19:16:12.49178"
"1266","63","15","0","1184",NULL,NULL,"0.4764864835888147","0.4764864835888147","0","0","0","0","2023-12-17 19:16:11.851904"
"1267","63","15","0","528",NULL,NULL,"0.4871968198567629","0.4871968198567629","0","0","0","0","2023-12-17 19:15:51.489188"
"1268","63","15","0","657",NULL,NULL,"0.4727026168256998","0.4727026168256998","0","0","0","0","2023-12-17 19:16:12.046154"
"1269","63","15","0","752",NULL,NULL,"0.4756164010614157","0.4756164010614157","0","0","0","0","2023-12-17 19:16:12.049129"
"1270","63","15","0","721",NULL,NULL,"0.4782472588121891","0.4782472588121891","0","0","0","0","2023-12-17 19:16:11.85362"
"1271","63","15","0","625",NULL,NULL,"0.4822889659553766","0.4822889659553766","0","0","0","0","2023-12-17 19:16:12.05578"
"1272","63","15","0","672",NULL,NULL,"0.4723971597850323","0.4723971597850323","0","0","0","0","2023-12-17 19:15:55.038245"
"1273","63","15","0","592",NULL,NULL,"0.514632523059845","0.514632523059845","0","0","0","0","2023-12-17 19:15:51.516835"
"1274","63","15","0","561",NULL,NULL,"0.472452200949192","0.472452200949192","0","0","0","0","2023-12-17 19:16:12.045974"
"1275","63","15","0","513",NULL,NULL,"0.4816845636814832","0.4816845636814832","0","0","0","0","2023-12-17 19:16:12.055218"
"1276","63","15","0","545",NULL,NULL,"0.4729283712804317","0.4729283712804317","0","0","0","0","2023-12-17 19:16:12.046577"
"1277","63","15","0","1968",NULL,NULL,"0.7132637649774551","0.7132637649774551","0","0","0","0","2023-12-17 19:16:00.465354"
"1278","63","15","0","1617",NULL,NULL,"0.4743469950044527","0.4743469950044527","0","0","0","0","2023-12-17 19:16:12.038318"
"1279","63","15","0","128",NULL,NULL,"0.4917393494397402","0.4917393494397402","0","0","0","0","2023-12-17 19:16:11.875004"
"1280","63","15","0","369",NULL,NULL,"0.5543942310032435","0.5543942310032435","0","0","0","0","2023-12-17 19:16:12.237869"
"1281","63","15","0","496",NULL,NULL,"0.4803912310162559","0.4803912310162559","0","0","0","0","2023-12-17 19:16:05.218096"
"9382","59","3","0",NULL,NULL,"259.70448988996213",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 11:09:02.231749"
"1282","63","15","0","1408",NULL,NULL,"1.094323383003939","1.094323383003939","0","0","0","0","2023-12-17 19:16:12.467427"
"1283","63","15","0","1360",NULL,NULL,"1.0944294839864597","1.0944294839864597","0","0","0","0","2023-12-17 19:16:12.467933"
"1284","63","15","0","1744",NULL,NULL,"0.8937087029917166","0.8937087029917166","0","0","0","0","2023-12-17 19:16:12.457996"
"1285","63","15","0","34",NULL,NULL,"0.4932664632797241","0.4932664632797241","0","0","0","0","2023-12-17 19:16:11.876607"
"1286","63","15","0","257",NULL,NULL,"0.4707513729808852","0.4707513729808852","0","0","0","0","2023-12-17 19:16:12.154079"
"1287","63","15","0","305",NULL,NULL,"0.4877967290231026","0.4877967290231026","0","0","0","0","2023-12-17 19:16:05.225398"
"1288","63","15","0","833",NULL,NULL,"0.4883635211735964","0.4883635211735964","0","0","0","0","2023-12-17 19:16:08.660186"
"1289","63","15","0","1281",NULL,NULL,"0.49660945602227","0.49660945602227","0","0","0","0","2023-12-17 19:16:11.869833"
"1290","63","15","0","1424",NULL,NULL,"1.0899135840008969","1.0899135840008969","0","0","0","0","2023-12-17 19:16:12.463161"
"1291","63","15","0","1105",NULL,NULL,"0.4696785509586334","0.4696785509586334","0","0","0","0","2023-12-17 19:16:12.039926"
"1292","63","15","0","1089",NULL,NULL,"0.4802917726337909","0.4802917726337909","0","0","0","0","2023-12-17 19:16:12.407516"
"1293","63","15","0","1136",NULL,NULL,"0.9028854835778476","0.9028854835778476","0","0","0","0","2023-12-17 19:16:12.473143"
"1294","63","15","0","2016",NULL,NULL,"0.4751979109714739","0.4751979109714739","0","0","0","0","2023-12-17 19:16:12.144236"
"1295","63","15","0","1824",NULL,NULL,"1.4669098709709942","1.4669098709709942","0","0","0","0","2023-12-17 19:15:52.465157"
"1296","63","15","0","2000",NULL,NULL,"0.7860559389810078","0.7860559389810078","0","0","0","0","2023-12-17 19:16:12.4555"
"1297","63","15","0","1904",NULL,NULL,"0.487628192990087","0.487628192990087","0","0","0","0","2023-12-17 19:16:00.239704"
"1298","63","15","0","1888",NULL,NULL,"0.487400940968655","0.487400940968655","0","0","0","0","2023-12-17 19:16:00.239706"
"1299","63","15","0","1952",NULL,NULL,"0.4884472570265643","0.4884472570265643","0","0","0","0","2023-12-17 19:16:00.240677"
"1300","63","15","0","1857",NULL,NULL,"0.7865923240315169","0.7865923240315169","0","0","0","0","2023-12-17 19:16:12.456037"
"1301","63","15","0","641",NULL,NULL,"0.4809422567486763","0.4809422567486763","0","0","0","0","2023-12-17 19:16:13.832019"
"1302","63","15","0","1537",NULL,NULL,"0.4851351279648952","0.4851351279648952","0","0","0","0","2023-12-17 19:16:12.049346"
"1303","63","15","0","65",NULL,NULL,"0.4823436606675386","0.4823436606675386","0","0","0","0","2023-12-17 19:16:11.866059"
"1304","63","15","0","385",NULL,NULL,"0.4701427440159023","0.4701427440159023","0","0","0","0","2023-12-17 19:16:12.153719"
"1305","63","15","0","785",NULL,NULL,"0.5107621690258384","0.5107621690258384","0","0","0","0","2023-12-17 19:16:08.682438"
"1306","63","15","0","865",NULL,NULL,"0.4724538070149719","0.4724538070149719","0","0","0","0","2023-12-17 19:16:12.245868"
"1307","63","15","0","577",NULL,NULL,"0.4690851327031851","0.4690851327031851","0","0","0","0","2023-12-17 19:16:14.084644"
"1308","63","15","0","1728",NULL,NULL,"0.4845743549522012","0.4845743549522012","0","0","0","0","2023-12-17 19:16:12.048598"
"1309","63","15","0","97",NULL,NULL,"0.5215145442634821","0.5215145442634821","0","0","0","0","2023-12-17 19:16:11.904968"
"1310","63","15","0","416",NULL,NULL,"0.4780065169907175","0.4780065169907175","0","0","0","0","2023-12-17 19:16:05.215539"
"1311","63","15","0","1009",NULL,NULL,"0.4876042236573994","0.4876042236573994","0","0","0","0","2023-12-17 19:16:08.65944"
"1312","63","15","0","1200",NULL,NULL,"1.08623549900949","1.08623549900949","0","0","0","0","2023-12-17 19:16:12.461825"
"1313","63","15","0","1313",NULL,NULL,"1.086174950003624","1.086174950003624","0","0","0","0","2023-12-17 19:16:12.459334"
"1314","63","15","0","1472",NULL,NULL,"1.094624373014085","1.094624373014085","0","0","0","0","2023-12-17 19:16:12.467456"
"1315","63","15","0","1456",NULL,NULL,"0.4856582910288125","0.4856582910288125","0","0","0","0","2023-12-17 19:16:11.859041"
"1316","63","15","0","689",NULL,NULL,"0.4883246012032032","0.4883246012032032","0","0","0","0","2023-12-17 19:16:13.839493"
"1317","63","15","0","737",NULL,NULL,"0.4787246938794851","0.4787246938794851","0","0","0","0","2023-12-17 19:16:14.496847"
"1318","63","15","0","353",NULL,NULL,"0.4702860519755631","0.4702860519755631","0","0","0","0","2023-12-17 19:16:12.231379"
"1319","63","15","0","2032",NULL,NULL,"0.4746311180060729","0.4746311180060729","0","0","0","0","2023-12-17 19:16:14.577326"
"1320","63","15","0","977",NULL,NULL,"0.4755057371221483","0.4755057371221483","0","0","0","0","2023-12-17 19:16:14.544876"
"1321","63","15","0","1345",NULL,NULL,"0.4882685909979045","0.4882685909979045","0","0","0","0","2023-12-17 19:16:11.861246"
"1322","63","15","0","1440",NULL,NULL,"0.4864544429583475","0.4864544429583475","0","0","0","0","2023-12-17 19:16:11.859707"
"1323","63","15","0","1393",NULL,NULL,"0.4669604779919609","0.4669604779919609","0","0","0","0","2023-12-17 19:16:14.752758"
"1324","63","15","0","1504",NULL,NULL,"1.0940515840193257","1.0940515840193257","0","0","0","0","2023-12-17 19:16:12.467446"
"1325","63","15","0","1488",NULL,NULL,"1.094687174016144","1.094687174016144","0","0","0","0","2023-12-17 19:16:12.46766"
"1326","63","15","0","609",NULL,NULL,"0.4776668362319469","0.4776668362319469","0","0","0","0","2023-12-17 19:16:14.649679"
"1327","63","15","0","705",NULL,NULL,"0.4733108691871166","0.4733108691871166","0","0","0","0","2023-12-17 19:16:16.235097"
"1328","63","15","0","144",NULL,NULL,"0.4960856772959232","0.4960856772959232","0","0","0","0","2023-12-17 19:16:11.879553"
"1329","63","15","0","1569",NULL,NULL,"0.4846902140416205","0.4846902140416205","0","0","0","0","2023-12-17 19:16:12.048908"
"1330","63","15","0","1873",NULL,NULL,"0.4803081360296346","0.4803081360296346","0","0","0","0","2023-12-17 19:16:14.583138"
"1331","63","15","0","770",NULL,NULL,"0.4700200879015028","0.4700200879015028","0","0","0","0","2023-12-17 19:16:14.539555"
"1332","63","15","0","1232",NULL,NULL,"1.087688114494085","1.087688114494085","0","0","0","0","2023-12-17 19:16:12.463341"
"1333","63","15","0","1760",NULL,NULL,"0.9030634500086308","0.9030634500086308","0","0","0","0","2023-12-17 19:16:12.467258"
"1334","63","15","0","465",NULL,NULL,"0.4708012980408966","0.4708012980408966","0","0","0","0","2023-12-17 19:16:14.480537"
"1335","63","15","0","1793",NULL,NULL,"0.4896489840466529","0.4896489840466529","0","0","0","0","2023-12-17 19:16:14.592473"
"1336","63","15","0","1841",NULL,NULL,"0.4912894549779594","0.4912894549779594","0","0","0","0","2023-12-17 19:16:14.593908"
"1337","63","15","0","866",NULL,NULL,"0.479592677205801","0.479592677205801","0","0","0","0","2023-12-17 19:16:18.618511"
"1338","63","15","0","1073",NULL,NULL,"0.4774513877928257","0.4774513877928257","0","0","0","0","2023-12-17 19:16:14.495785"
"1339","63","15","0","1041",NULL,NULL,"0.4782237932085991","0.4782237932085991","0","0","0","0","2023-12-17 19:16:14.76033"
"1340","63","15","0","161",NULL,NULL,"0.4759369809180498","0.4759369809180498","0","0","0","0","2023-12-17 19:16:16.239483"
"1341","63","15","0","1377",NULL,NULL,"0.5059157800278626","0.5059157800278626","0","0","0","0","2023-12-17 19:16:14.523387"
"1342","63","15","0","1297",NULL,NULL,"0.4963098459993489","0.4963098459993489","0","0","0","0","2023-12-17 19:16:11.869497"
