"id_parameter","cd_parameter","cd_configuration","id_algorithm","id_function","id_dataset","id_resource","id_parameter_type","nr_iterations","vl_grid_row_dimension","vl_grid_column_dimension","vl_block_row_dimension","vl_block_column_dimension","vl_block_memory_size","vl_block_memory_size_percent_cpu","vl_block_memory_size_percent_gpu"
"15418","2649","2","1","2","29","18","26","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15419","2649","1","1","1","29","18","26","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15420","2649","2","1","2","29","18","26","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15421","2649","1","1","1","29","18","26","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15422","2649","2","1","2","29","18","26","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15477","2653","1","1","1","27","18","27","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15478","2653","2","1","2","27","18","27","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15479","2653","1","1","1","27","18","27","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15480","2653","2","1","2","27","18","27","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15481","2653","1","1","1","27","18","27","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15482","2653","2","1","2","27","18","27","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15483","2653","1","1","1","27","18","27","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15484","2653","2","1","2","27","18","27","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15485","2653","1","1","1","27","18","27","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15486","2653","2","1","2","27","18","27","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15487","2653","1","1","1","27","18","27","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15488","2653","2","1","2","27","18","27","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15489","2653","1","1","1","27","18","27","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15490","2653","2","1","2","27","18","27","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15491","2653","1","1","1","27","18","27","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15492","2653","2","1","2","27","18","27","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15493","2653","1","1","1","27","18","27","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15494","2653","2","1","2","27","18","27","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15495","2654","1","1","1","28","18","27","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15496","2654","2","1","2","28","18","27","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15497","2654","1","1","1","28","18","27","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15498","2654","2","1","2","28","18","27","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15499","2654","1","1","1","28","18","27","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15500","2654","2","1","2","28","18","27","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15501","2654","1","1","1","28","18","27","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15502","2654","2","1","2","28","18","27","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15503","2654","1","1","1","28","18","27","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15504","2654","2","1","2","28","18","27","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15505","2654","1","1","1","28","18","27","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15506","2654","2","1","2","28","18","27","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15507","2654","1","1","1","28","18","27","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15508","2654","2","1","2","28","18","27","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15509","2654","1","1","1","28","18","27","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15510","2654","2","1","2","28","18","27","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15511","2654","1","1","1","28","18","27","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15512","2654","2","1","2","28","18","27","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15513","2655","1","1","1","29","18","27","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15514","2655","2","1","2","29","18","27","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15515","2655","1","1","1","29","18","27","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15516","2655","2","1","2","29","18","27","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15517","2655","1","1","1","29","18","27","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15518","2655","2","1","2","29","18","27","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15519","2655","1","1","1","29","18","27","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15520","2655","2","1","2","29","18","27","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15521","2655","1","1","1","29","18","27","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15522","2655","2","1","2","29","18","27","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15523","2655","1","1","1","29","18","27","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15524","2655","2","1","2","29","18","27","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15525","2655","1","1","1","29","18","27","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15526","2655","2","1","2","29","18","27","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15527","2655","1","1","1","29","18","27","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15528","2655","2","1","2","29","18","27","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15529","2655","1","1","1","29","18","27","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15530","2655","2","1","2","29","18","27","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15585","2659","1","1","1","27","18","28","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15586","2659","2","1","2","27","18","28","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15587","2659","1","1","1","27","18","28","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15588","2659","2","1","2","27","18","28","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15589","2659","1","1","1","27","18","28","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15590","2659","2","1","2","27","18","28","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15591","2659","1","1","1","27","18","28","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15592","2659","2","1","2","27","18","28","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15593","2659","1","1","1","27","18","28","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15594","2659","2","1","2","27","18","28","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15595","2659","1","1","1","27","18","28","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15596","2659","2","1","2","27","18","28","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15597","2659","1","1","1","27","18","28","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15598","2659","2","1","2","27","18","28","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15599","2659","1","1","1","27","18","28","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15600","2659","2","1","2","27","18","28","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15601","2659","1","1","1","27","18","28","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15602","2659","2","1","2","27","18","28","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15603","2660","1","1","1","28","18","28","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15604","2660","2","1","2","28","18","28","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15605","2660","1","1","1","28","18","28","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15606","2660","2","1","2","28","18","28","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15607","2660","1","1","1","28","18","28","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15608","2660","2","1","2","28","18","28","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15609","2660","1","1","1","28","18","28","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15610","2660","2","1","2","28","18","28","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15611","2660","1","1","1","28","18","28","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15612","2660","2","1","2","28","18","28","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15613","2660","1","1","1","28","18","28","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15614","2660","2","1","2","28","18","28","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15615","2660","1","1","1","28","18","28","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15616","2660","2","1","2","28","18","28","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15617","2660","1","1","1","28","18","28","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15618","2660","2","1","2","28","18","28","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15619","2660","1","1","1","28","18","28","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15620","2660","2","1","2","28","18","28","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15621","2661","1","1","1","29","18","28","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15622","2661","2","1","2","29","18","28","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15623","2661","1","1","1","29","18","28","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15624","2661","2","1","2","29","18","28","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15625","2661","1","1","1","29","18","28","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15626","2661","2","1","2","29","18","28","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15627","2661","1","1","1","29","18","28","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15628","2661","2","1","2","29","18","28","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15629","2661","1","1","1","29","18","28","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15630","2661","2","1","2","29","18","28","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15631","2661","1","1","1","29","18","28","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15632","2661","2","1","2","29","18","28","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15633","2661","1","1","1","29","18","28","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15634","2661","2","1","2","29","18","28","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15635","2661","1","1","1","29","18","28","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15636","2661","2","1","2","29","18","28","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15637","2661","1","1","1","29","18","28","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15638","2661","2","1","2","29","18","28","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"16341","2701","1","1","1","39","18","17","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16342","2701","2","1","2","39","18","17","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16343","2701","1","1","1","39","18","17","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16344","2701","2","1","2","39","18","17","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16345","2701","1","1","1","39","18","17","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16346","2701","2","1","2","39","18","17","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16347","2701","1","1","1","39","18","17","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16348","2701","2","1","2","39","18","17","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16349","2701","1","1","1","39","18","17","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16350","2701","2","1","2","39","18","17","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16351","2701","1","1","1","39","18","17","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16352","2701","2","1","2","39","18","17","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16353","2701","1","1","1","39","18","17","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16354","2701","2","1","2","39","18","17","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16355","2701","1","1","1","39","18","17","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16356","2701","2","1","2","39","18","17","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16357","2701","1","1","1","39","18","17","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16358","2701","2","1","2","39","18","17","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16449","2707","1","1","1","39","18","18","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16450","2707","2","1","2","39","18","18","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16451","2707","1","1","1","39","18","18","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16452","2707","2","1","2","39","18","18","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16453","2707","1","1","1","39","18","18","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16454","2707","2","1","2","39","18","18","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16455","2707","1","1","1","39","18","18","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16456","2707","2","1","2","39","18","18","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16457","2707","1","1","1","39","18","18","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16458","2707","2","1","2","39","18","18","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16459","2707","1","1","1","39","18","18","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16460","2707","2","1","2","39","18","18","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16461","2707","1","1","1","39","18","18","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16462","2707","2","1","2","39","18","18","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16463","2707","1","1","1","39","18","18","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16464","2707","2","1","2","39","18","18","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16465","2707","1","1","1","39","18","18","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16466","2707","2","1","2","39","18","18","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16557","2713","1","1","1","39","18","19","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16558","2713","2","1","2","39","18","19","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16559","2713","1","1","1","39","18","19","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16560","2713","2","1","2","39","18","19","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16561","2713","1","1","1","39","18","19","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16562","2713","2","1","2","39","18","19","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16563","2713","1","1","1","39","18","19","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16564","2713","2","1","2","39","18","19","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16565","2713","1","1","1","39","18","19","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16566","2713","2","1","2","39","18","19","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16567","2713","1","1","1","39","18","19","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16568","2713","2","1","2","39","18","19","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16569","2713","1","1","1","39","18","19","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16570","2713","2","1","2","39","18","19","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16571","2713","1","1","1","39","18","19","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16572","2713","2","1","2","39","18","19","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16573","2713","1","1","1","39","18","19","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16574","2713","2","1","2","39","18","19","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16665","2719","1","1","1","39","18","20","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16666","2719","2","1","2","39","18","20","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16667","2719","1","1","1","39","18","20","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16668","2719","2","1","2","39","18","20","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16669","2719","1","1","1","39","18","20","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16670","2719","2","1","2","39","18","20","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16671","2719","1","1","1","39","18","20","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16672","2719","2","1","2","39","18","20","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16673","2719","1","1","1","39","18","20","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16674","2719","2","1","2","39","18","20","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16675","2719","1","1","1","39","18","20","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16676","2719","2","1","2","39","18","20","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16677","2719","1","1","1","39","18","20","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16678","2719","2","1","2","39","18","20","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16679","2719","1","1","1","39","18","20","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16680","2719","2","1","2","39","18","20","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16681","2719","1","1","1","39","18","20","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16682","2719","2","1","2","39","18","20","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16773","2725","1","1","1","39","18","21","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16774","2725","2","1","2","39","18","21","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16775","2725","1","1","1","39","18","21","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16776","2725","2","1","2","39","18","21","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16777","2725","1","1","1","39","18","21","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16778","2725","2","1","2","39","18","21","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16779","2725","1","1","1","39","18","21","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16780","2725","2","1","2","39","18","21","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16781","2725","1","1","1","39","18","21","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16782","2725","2","1","2","39","18","21","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16783","2725","1","1","1","39","18","21","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16784","2725","2","1","2","39","18","21","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16785","2725","1","1","1","39","18","21","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16786","2725","2","1","2","39","18","21","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16787","2725","1","1","1","39","18","21","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16788","2725","2","1","2","39","18","21","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16789","2725","1","1","1","39","18","21","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16790","2725","2","1","2","39","18","21","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16881","2731","1","1","1","39","18","22","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16882","2731","2","1","2","39","18","22","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"16883","2731","1","1","1","39","18","22","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16884","2731","2","1","2","39","18","22","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"16885","2731","1","1","1","39","18","22","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16886","2731","2","1","2","39","18","22","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"16887","2731","1","1","1","39","18","22","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16888","2731","2","1","2","39","18","22","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"16889","2731","1","1","1","39","18","22","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16890","2731","2","1","2","39","18","22","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"16891","2731","1","1","1","39","18","22","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16892","2731","2","1","2","39","18","22","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"16893","2731","1","1","1","39","18","22","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16894","2731","2","1","2","39","18","22","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"16895","2731","1","1","1","39","18","22","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16896","2731","2","1","2","39","18","22","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"16897","2731","1","1","1","39","18","22","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"16898","2731","2","1","2","39","18","22","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
