"id_parameter","cd_parameter","cd_configuration","id_algorithm","id_function","id_dataset","id_resource","id_parameter_type","nr_iterations","vl_grid_row_dimension","vl_grid_column_dimension","vl_block_row_dimension","vl_block_column_dimension","vl_block_memory_size","vl_block_memory_size_percent_cpu","vl_block_memory_size_percent_gpu"
"2132","12","4","1","4","5","1","6","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"2133","12","1","1","1","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2134","12","1","1","3","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2135","12","4","1","2","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2136","12","4","1","4","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2137","12","1","1","1","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2138","12","1","1","3","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2139","12","4","1","2","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2140","12","4","1","4","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2141","12","1","1","1","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2142","12","1","1","3","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2143","12","4","1","2","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2144","12","4","1","4","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2145","12","1","1","1","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2146","12","1","1","3","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2147","12","4","1","2","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2148","12","4","1","4","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2149","12","1","1","1","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2150","12","1","1","3","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2151","12","4","1","2","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2152","12","4","1","4","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2153","12","1","1","1","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2154","12","1","1","3","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2155","12","4","1","2","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2156","12","4","1","4","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2157","12","1","1","1","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2158","12","1","1","3","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2159","12","4","1","2","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2160","12","4","1","4","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2233","13","1","1","1","13","1","1","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2234","13","1","1","3","13","1","1","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2235","13","4","1","2","13","1","1","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2236","13","4","1","4","13","1","1","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2237","13","1","1","1","13","1","1","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2238","13","1","1","3","13","1","1","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2239","13","4","1","2","13","1","1","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2240","13","4","1","4","13","1","1","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2241","13","1","1","1","13","1","1","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2242","13","1","1","3","13","1","1","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2243","13","4","1","2","13","1","1","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2244","13","4","1","4","13","1","1","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2245","13","1","1","1","13","1","1","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2246","13","1","1","3","13","1","1","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2247","13","4","1","2","13","1","1","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2248","13","4","1","4","13","1","1","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2249","13","1","1","1","13","1","1","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2250","13","1","1","3","13","1","1","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2251","13","4","1","2","13","1","1","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2252","13","4","1","4","13","1","1","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2253","13","1","1","1","13","1","1","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2254","13","1","1","3","13","1","1","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2255","13","4","1","2","13","1","1","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2256","13","4","1","4","13","1","1","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2257","13","1","1","1","13","1","1","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2258","13","1","1","3","13","1","1","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2259","13","4","1","2","13","1","1","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2260","13","4","1","4","13","1","1","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2261","13","1","1","1","13","1","1","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2262","13","1","1","3","13","1","1","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2263","13","4","1","2","13","1","1","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2264","13","4","1","4","13","1","1","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2265","13","1","1","1","13","1","1","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2266","13","1","1","3","13","1","1","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2267","13","4","1","2","13","1","1","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2268","13","4","1","4","13","1","1","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2413","14","1","1","1","13","1","2","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2414","14","1","1","3","13","1","2","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2415","14","4","1","2","13","1","2","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2416","14","4","1","4","13","1","2","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2417","14","1","1","1","13","1","2","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2418","14","1","1","3","13","1","2","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2419","14","4","1","2","13","1","2","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2420","14","4","1","4","13","1","2","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2421","14","1","1","1","13","1","2","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2422","14","1","1","3","13","1","2","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2423","14","4","1","2","13","1","2","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2424","14","4","1","4","13","1","2","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2425","14","1","1","1","13","1","2","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2426","14","1","1","3","13","1","2","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2427","14","4","1","2","13","1","2","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2428","14","4","1","4","13","1","2","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2429","14","1","1","1","13","1","2","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2430","14","1","1","3","13","1","2","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2431","14","4","1","2","13","1","2","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2432","14","4","1","4","13","1","2","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2433","14","1","1","1","13","1","2","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2434","14","1","1","3","13","1","2","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2435","14","4","1","2","13","1","2","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2436","14","4","1","4","13","1","2","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2437","14","1","1","1","13","1","2","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2438","14","1","1","3","13","1","2","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2439","14","4","1","2","13","1","2","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2440","14","4","1","4","13","1","2","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2441","14","1","1","1","13","1","2","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2442","14","1","1","3","13","1","2","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2443","14","4","1","2","13","1","2","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2444","14","4","1","4","13","1","2","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2445","14","1","1","1","13","1","2","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2446","14","1","1","3","13","1","2","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2447","14","4","1","2","13","1","2","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2448","14","4","1","4","13","1","2","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2953","17","1","1","1","13","1","5","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2954","17","1","1","3","13","1","5","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2955","17","4","1","2","13","1","5","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2956","17","4","1","4","13","1","5","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"2957","17","1","1","1","13","1","5","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2958","17","1","1","3","13","1","5","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2959","17","4","1","2","13","1","5","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2960","17","4","1","4","13","1","5","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"2961","17","1","1","1","13","1","5","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2962","17","1","1","3","13","1","5","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2963","17","4","1","2","13","1","5","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2964","17","4","1","4","13","1","5","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"2965","17","1","1","1","13","1","5","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2966","17","1","1","3","13","1","5","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2967","17","4","1","2","13","1","5","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2968","17","4","1","4","13","1","5","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"2969","17","1","1","1","13","1","5","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2970","17","1","1","3","13","1","5","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2971","17","4","1","2","13","1","5","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2972","17","4","1","4","13","1","5","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2973","17","1","1","1","13","1","5","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2974","17","1","1","3","13","1","5","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2975","17","4","1","2","13","1","5","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2976","17","4","1","4","13","1","5","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2977","17","1","1","1","13","1","5","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2978","17","1","1","3","13","1","5","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2979","17","4","1","2","13","1","5","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2980","17","4","1","4","13","1","5","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2981","17","1","1","1","13","1","5","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2982","17","1","1","3","13","1","5","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2983","17","4","1","2","13","1","5","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2984","17","4","1","4","13","1","5","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2985","17","1","1","1","13","1","5","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2986","17","1","1","3","13","1","5","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2987","17","4","1","2","13","1","5","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"2988","17","4","1","4","13","1","5","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"3133","18","1","1","1","13","1","6","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"3134","18","1","1","3","13","1","6","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"3135","18","4","1","2","13","1","6","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"3136","18","4","1","4","13","1","6","5","1","1","16000","16000","2048000000","0.016","0.17066666666666666"
"3137","18","1","1","1","13","1","6","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"3138","18","1","1","3","13","1","6","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"3139","18","4","1","2","13","1","6","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"3140","18","4","1","4","13","1","6","5","2","2","8000","8000","512000000","0.004","0.042666666666666665"
"3141","18","1","1","1","13","1","6","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"3142","18","1","1","3","13","1","6","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"3143","18","4","1","2","13","1","6","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"3144","18","4","1","4","13","1","6","5","4","4","4000","4000","128000000","0.001","0.010666666666666666"
"3145","18","1","1","1","13","1","6","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"3146","18","1","1","3","13","1","6","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"3147","18","4","1","2","13","1","6","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"3148","18","4","1","4","13","1","6","5","8","8","2000","2000","32000000","0.00025","0.0026666666666666666"
"3149","18","1","1","1","13","1","6","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"3150","18","1","1","3","13","1","6","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"3151","18","4","1","2","13","1","6","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"3152","18","4","1","4","13","1","6","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"3153","18","1","1","1","13","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"3154","18","1","1","3","13","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"3155","18","4","1","2","13","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"3156","18","4","1","4","13","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"3157","18","1","1","1","13","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"3158","18","1","1","3","13","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"3159","18","4","1","2","13","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"3160","18","4","1","4","13","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"3161","18","1","1","1","13","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"3162","18","1","1","3","13","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"3163","18","4","1","2","13","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"3164","18","4","1","4","13","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"3165","18","1","1","1","13","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"3166","18","1","1","3","13","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"3167","18","4","1","2","13","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"3168","18","4","1","4","13","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
